Shock_Country,Aluminium and aluminium products,Aluminium ores and concentrates,Basic iron and steel and of ferro-alloys and first products thereof,Copper ores and concentrates,Copper products,Electrical machinery and apparatus n.e.c. (31),"Fabricated metal products, except machinery and equipment (28)","Lead, zinc and tin and products thereof","Lead, zinc and tin ores and concentrates",Machinery and equipment n.e.c. (29),Nickel ores and concentrates,Other non-ferrous metal ores and concentrates,Other non-ferrous metal products,Precious metal ores and concentrates,Precious metals
CH,-7.43,0.0,-6.32,0.0,-0.486,-13.222,-37.985,-0.185,0.0,-24.02,-0.0,0.0,-1.12,0.0,-28.136
CN,-5.312,-0.054,-4.059,-0.078,-5.851,-30.932,-6.957,-1.392,-0.006,-37.001,-0.007,-1.166,-0.848,-0.021,-13.161
DE,-1.192,-0.0,-1.882,-0.0,-0.317,-1.876,-1.757,-0.053,-0.001,-9.717,-0.0,-0.0,-0.062,-0.0,-0.136
US,-0.48,-0.0,-0.757,-0.025,-0.171,-1.279,-6.013,-0.012,-0.001,-6.011,0.0,-0.0,-0.031,-0.016,-0.102
IT,-0.326,-0.0,-2.077,-0.0,-0.179,-0.766,-0.24,-0.036,-0.0,-3.028,-0.0,-0.0,-0.012,-0.0,-0.115
WA,-0.166,-0.046,-0.728,-0.04,-0.154,-1.585,-1.292,-0.114,-0.005,-0.529,-0.007,-0.066,-0.153,-0.005,-1.236
IN,-0.045,-0.0,-1.743,-0.0,-0.075,-0.213,-1.029,-0.038,-0.0,-0.856,0.0,-0.001,-0.003,-0.0,-0.127
JP,-0.072,0.0,-0.115,0.0,-0.058,-0.263,-0.44,-0.034,0.0,-1.451,0.0,-0.0,-0.02,-0.0,-0.019
WM,-0.092,-0.002,-0.371,-0.023,-0.036,-0.599,-0.684,-0.011,-0.003,-0.307,-0.0,-0.016,-0.065,-0.012,-0.159
FR,-0.2,-0.0,-0.417,0.0,-0.088,-0.792,-0.366,-0.012,0.0,-0.346,0.0,-0.0,-0.02,0.0,-0.018
GB,-0.196,0.0,-0.138,-0.0,-0.075,-0.511,-0.481,-0.023,-0.0,-0.195,-0.0,-0.0,-0.032,-0.0,-0.054
MX,-0.025,-0.0,-0.083,-0.004,-0.033,-0.86,-0.324,-0.016,-0.0,-0.099,-0.0,-0.001,-0.005,-0.0,-0.03
AT,-0.081,0.0,-0.215,-0.0,-0.023,-0.317,-0.423,-0.001,-0.0,-0.303,0.0,-0.0,-0.018,-0.0,-0.002
TW,-0.01,-0.0,-0.038,-0.0,-0.01,-0.607,-0.241,-0.003,-0.0,-0.106,0.0,-0.0,-0.01,-0.0,-0.211
KR,-0.049,0.0,-0.114,-0.0,-0.057,-0.351,-0.191,-0.042,-0.0,-0.107,-0.0,-0.0,-0.008,-0.0,-0.063
CA,-0.089,-0.0,-0.135,-0.002,-0.015,-0.15,-0.284,-0.012,-0.0,-0.184,-0.0,-0.0,-0.016,-0.0,-0.006
WL,-0.023,-0.005,-0.075,-0.014,-0.406,-0.135,-0.109,-0.012,-0.001,-0.059,-0.0,-0.006,-0.009,-0.002,-0.01
BE,-0.049,-0.0,-0.154,-0.0,-0.078,-0.098,-0.158,-0.015,-0.0,-0.126,-0.0,-0.003,-0.004,-0.0,-0.021
PL,-0.026,-0.0,-0.058,-0.001,-0.032,-0.225,-0.182,-0.005,-0.0,-0.155,-0.0,-0.0,-0.0,-0.0,-0.006
